"LOCATION","Country","SUBJECT","Subject","GEO_COVERAGE","Geographical coverage","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CZE","Czech Republic","RPNW01","RPPI - Sales of newly-built dwellings; all types of dwellings","CN","Whole country","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",105.875,,
"CZE","Czech Republic","RPNW01","RPPI - Sales of newly-built dwellings; all types of dwellings","CN","Whole country","IXOB","Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",120.575,,
"CZE","Czech Republic","RPEX01","RPPI - Sales of existing dwellings; all types of dwellings","CN","Whole country","IXOB","Index","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",95.15,,
"CZE","Czech Republic","RPEX01","RPPI - Sales of existing dwellings; all types of dwellings","CN","Whole country","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",93.925,,
"CZE","Czech Republic","RPEX01","RPPI - Sales of existing dwellings; all types of dwellings","CN","Whole country","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",93.875,,
"CZE","Czech Republic","RPEX01","RPPI - Sales of existing dwellings; all types of dwellings","CN","Whole country","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",96.175,,
"CZE","Czech Republic","RPEX01","RPPI - Sales of existing dwellings; all types of dwellings","CN","Whole country","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"CZE","Czech Republic","RPEX01","RPPI - Sales of existing dwellings; all types of dwellings","CN","Whole country","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",107.275,,
"CZE","Czech Republic","RPEX01","RPPI - Sales of existing dwellings; all types of dwellings","CN","Whole country","IXOB","Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",119.55,,
"CZE","Czech Republic","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,0.02625361,,
"CZE","Czech Republic","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,-1.469816273,,
"CZE","Czech Republic","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,0.026638253,,
"CZE","Czech Republic","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,2.450066578,,
"CZE","Czech Republic","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,3.977125032,,
"CZE","Czech Republic","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,7.15,,
"CZE","Czech Republic","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,11.7125525,,
"CZE","Czech Republic","RPNW01","RPPI - Sales of newly-built dwellings; all types of dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,-1.517099511,,
"CZE","Czech Republic","RPNW01","RPPI - Sales of newly-built dwellings; all types of dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,-2.219321149,,
"CZE","Czech Republic","RPNW01","RPPI - Sales of newly-built dwellings; all types of dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,0.080106809,,
"CZE","Czech Republic","RPNW01","RPPI - Sales of newly-built dwellings; all types of dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,1.787620064,,
"CZE","Czech Republic","RPNW01","RPPI - Sales of newly-built dwellings; all types of dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,4.849279161,,
"CZE","Czech Republic","RPNW01","RPPI - Sales of newly-built dwellings; all types of dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,5.875,,
"CZE","Czech Republic","RPNW01","RPPI - Sales of newly-built dwellings; all types of dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,13.88429752,,
"CZE","Czech Republic","RPEX01","RPPI - Sales of existing dwellings; all types of dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,0.263435195,,
"CZE","Czech Republic","RPEX01","RPPI - Sales of existing dwellings; all types of dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,-1.287440883,,
"CZE","Czech Republic","RPEX01","RPPI - Sales of existing dwellings; all types of dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,-0.053233963,,
"CZE","Czech Republic","RPEX01","RPPI - Sales of existing dwellings; all types of dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,2.450066578,,
"CZE","Czech Republic","RPEX01","RPPI - Sales of existing dwellings; all types of dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,3.977125032,,
"CZE","Czech Republic","RPEX01","RPPI - Sales of existing dwellings; all types of dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,7.275,,
"CZE","Czech Republic","RPEX01","RPPI - Sales of existing dwellings; all types of dwellings","CN","Whole country","GY","Percentage change on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,11.44255418,,
"CZE","Czech Republic","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CN","Whole country","GP","Percentage change from previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,0.02625361,,
"CZE","Czech Republic","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CN","Whole country","GP","Percentage change from previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,-1.469816273,,
"CZE","Czech Republic","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CN","Whole country","GP","Percentage change from previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,0.026638253,,
"CZE","Czech Republic","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CN","Whole country","GP","Percentage change from previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,2.450066578,,
"CZE","Czech Republic","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CN","Whole country","GP","Percentage change from previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,3.977125032,,
"CZE","Czech Republic","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CN","Whole country","GP","Percentage change from previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,7.15,,
"CZE","Czech Republic","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CN","Whole country","GP","Percentage change from previous period","A","Annual","2017","2017","PC","Percentage","0","Units",,,11.7125525,,
"CZE","Czech Republic","RPNW01","RPPI - Sales of newly-built dwellings; all types of dwellings","CN","Whole country","GP","Percentage change from previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,-1.517099511,,
"CZE","Czech Republic","RPNW01","RPPI - Sales of newly-built dwellings; all types of dwellings","CN","Whole country","GP","Percentage change from previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,-2.219321149,,
"CZE","Czech Republic","RPNW01","RPPI - Sales of newly-built dwellings; all types of dwellings","CN","Whole country","GP","Percentage change from previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,0.080106809,,
"CZE","Czech Republic","RPNW01","RPPI - Sales of newly-built dwellings; all types of dwellings","CN","Whole country","GP","Percentage change from previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,1.787620064,,
"CZE","Czech Republic","RPNW01","RPPI - Sales of newly-built dwellings; all types of dwellings","CN","Whole country","GP","Percentage change from previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,4.849279161,,
"CZE","Czech Republic","RPNW01","RPPI - Sales of newly-built dwellings; all types of dwellings","CN","Whole country","GP","Percentage change from previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,5.875,,
"CZE","Czech Republic","RPNW01","RPPI - Sales of newly-built dwellings; all types of dwellings","CN","Whole country","GP","Percentage change from previous period","A","Annual","2017","2017","PC","Percentage","0","Units",,,13.88429752,,
"CZE","Czech Republic","RPEX01","RPPI - Sales of existing dwellings; all types of dwellings","CN","Whole country","GP","Percentage change from previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,0.263435195,,
"CZE","Czech Republic","RPEX01","RPPI - Sales of existing dwellings; all types of dwellings","CN","Whole country","GP","Percentage change from previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,-1.287440883,,
"CZE","Czech Republic","RPEX01","RPPI - Sales of existing dwellings; all types of dwellings","CN","Whole country","GP","Percentage change from previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,-0.053233963,,
"CZE","Czech Republic","RPEX01","RPPI - Sales of existing dwellings; all types of dwellings","CN","Whole country","GP","Percentage change from previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,2.450066578,,
"CZE","Czech Republic","RPEX01","RPPI - Sales of existing dwellings; all types of dwellings","CN","Whole country","GP","Percentage change from previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,3.977125032,,
"CZE","Czech Republic","RPEX01","RPPI - Sales of existing dwellings; all types of dwellings","CN","Whole country","GP","Percentage change from previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,7.275,,
"CZE","Czech Republic","RPEX01","RPPI - Sales of existing dwellings; all types of dwellings","CN","Whole country","GP","Percentage change from previous period","A","Annual","2017","2017","PC","Percentage","0","Units",,,11.44255418,,
"DNK","Denmark","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CN","Whole country","IXOB","Index","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",89.1225,,
"DNK","Denmark","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CN","Whole country","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",86.7125,,
"DNK","Denmark","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CN","Whole country","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",90.09,,
"DNK","Denmark","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CN","Whole country","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",93.4875,,
"DNK","Denmark","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CN","Whole country","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"DNK","Denmark","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CN","Whole country","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",105.215,,
"DNK","Denmark","RP0101","RPPI - Sales of newly-built and existing dwellings; all types of dwellings","CN","Whole country","IXOB","Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",109.9975,,
